datetime	do
2020-02-15 02:30	5.14900
2020-02-15 03:00	5.07800
2020-02-15 03:30	5.00700
2020-02-15 04:00	4.93700
2020-02-15 04:30	4.79500
2020-02-15 05:00	4.83400
2020-02-15 05:30	4.78600
2020-02-15 06:00	4.70800
2020-02-15 06:30	4.75400
2020-02-15 07:00	4.67900
2020-02-15 07:30	4.66100
2020-02-15 08:00	4.66900
2020-02-15 08:30	4.51700
2020-02-15 09:00	4.78800
2020-02-15 09:30	4.92800
2020-02-15 10:00	5.04800
2020-02-15 10:30	4.94300
2020-02-15 11:00	4.75000
2020-02-15 11:30	4.89200
2020-02-15 12:00	5.00000
2020-02-15 12:30	5.16300
2020-02-15 13:00	5.52200
2020-02-15 13:30	5.56900
2020-02-15 14:00	6.32600
2020-02-15 14:30	6.08600
2020-02-15 15:00	6.87800
2020-02-15 15:30	6.76300
2020-02-15 16:00	7.07300
2020-02-15 16:30	6.38100
2020-02-15 17:00	6.62400
2020-02-15 17:30	6.58800
2020-02-15 18:00	6.47200
2020-02-15 18:30	6.27100
2020-02-15 19:00	6.12400
2020-02-15 19:30	5.99300
2020-02-15 20:00	5.92600
2020-02-15 20:30	5.92900
2020-02-15 21:00	6.00200
2020-02-15 21:30	5.93800
2020-02-15 22:00	5.92100
2020-02-15 22:30	5.78500
2020-02-15 23:00	5.75200
2020-02-15 23:30	5.72300
2020-02-16 00:00	5.68400
2020-02-16 00:30	5.67100
2020-02-16 01:00	5.67900
2020-02-16 01:30	5.64400
2020-02-16 02:00	5.50500
2020-02-16 02:30	5.49000
2020-02-16 03:00	5.52600
2020-02-16 03:30	5.55700
2020-02-16 04:00	5.47000
2020-02-16 04:30	5.42400
2020-02-16 05:00	5.36600
2020-02-16 05:30	5.39600
2020-02-16 06:00	5.32800
2020-02-16 06:30	5.17600
2020-02-16 07:00	5.04300
2020-02-16 07:30	5.03900
2020-02-16 08:00	5.02200
2020-02-16 08:30	5.07400
2020-02-16 09:00	5.16100
2020-02-16 09:30	5.44900
2020-02-16 10:00	5.63300
2020-02-16 10:30	5.55100
2020-02-16 11:00	5.86400
2020-02-16 11:30	5.80100
2020-02-16 12:00	6.26700
2020-02-16 12:30	7.42700
2020-02-16 13:00	7.63100
2020-02-16 13:30	8.34200
2020-02-16 14:00	8.29400
2020-02-16 14:30	8.73900
2020-02-16 15:00	8.43000
2020-02-16 15:30	9.13700
2020-02-16 16:00	9.43600
2020-02-16 16:30	9.39700
2020-02-16 17:00	9.74100
2020-02-16 17:30	9.72600
2020-02-16 18:00	9.36000
2020-02-16 18:30	8.47400
2020-02-16 19:00	7.93900
2020-02-16 19:30	7.72800
2020-02-16 20:00	7.58400
2020-02-16 20:30	7.47100
2020-02-16 21:00	7.20800
2020-02-16 21:30	7.14400
2020-02-16 22:00	7.00500
2020-02-16 22:30	6.90900
2020-02-16 23:00	6.94500
2020-02-16 23:30	6.73400
2020-02-17 00:00	6.37700
2020-02-17 00:30	6.57400
2020-02-17 01:00	6.61800
2020-02-17 01:30	6.79100
2020-02-17 02:00	6.72900
2020-02-17 02:30	6.68400
2020-02-17 03:00	6.87800
2020-02-17 03:30	6.70200
2020-02-17 04:00	6.72500
2020-02-17 04:30	6.76600
2020-02-17 05:00	6.58100
2020-02-17 05:30	6.51500
2020-02-17 06:00	6.53700
2020-02-17 06:30	6.54900
2020-02-17 07:00	6.53200
2020-02-17 07:30	6.58400
2020-02-17 08:00	6.53600
2020-02-17 08:30	6.62900
2020-02-17 09:00	6.64900
2020-02-17 09:30	6.72200
2020-02-17 10:00	6.80200
2020-02-17 10:30	6.86400
2020-02-17 11:00	6.96900
2020-02-17 11:30	7.04300
2020-02-17 12:00	7.12200
2020-02-17 12:30	7.04900
2020-02-17 13:00	6.92300
2020-02-17 13:30	7.14400
2020-02-17 14:00	7.23300
2020-02-17 14:30	7.37500
2020-02-17 15:00	7.55200
2020-02-17 15:30	7.77700
2020-02-17 16:00	7.65600
2020-02-17 16:30	7.72100
2020-02-17 17:00	8.05400
2020-02-17 17:30	7.75700
2020-02-17 18:00	7.83700
2020-02-17 18:30	7.84100
2020-02-17 19:00	7.70500
2020-02-17 19:30	7.63600
2020-02-17 20:00	7.46800
2020-02-17 20:30	7.26100
2020-02-17 21:00	7.12300
2020-02-17 21:30	6.95700
2020-02-17 22:00	6.81400
2020-02-17 22:30	6.74600
2020-02-17 23:00	6.74900
2020-02-17 23:30	6.69600
2020-02-18 00:00	6.65400
2020-02-18 00:30	6.64100
2020-02-18 01:00	6.60400
2020-02-18 01:30	6.52800
2020-02-18 02:00	6.47500
2020-02-18 02:30	6.49700
2020-02-18 03:00	6.47300
2020-02-18 03:30	6.44300
2020-02-18 04:00	6.42200
2020-02-18 04:30	6.37500
2020-02-18 05:00	6.41500
2020-02-18 05:30	6.38400
2020-02-18 06:00	6.41600
2020-02-18 06:30	6.33900
2020-02-18 07:00	6.34800
2020-02-18 07:30	6.42200
2020-02-18 08:00	6.39400
2020-02-18 08:30	6.38100
2020-02-18 09:00	6.38900
2020-02-18 09:30	6.41700
2020-02-18 10:00	6.50100
2020-02-18 10:30	6.59100
2020-02-18 11:00	6.61800
2020-02-18 11:30	6.68300
2020-02-18 12:00	6.75300
2020-02-18 12:30	6.85000
2020-02-18 13:00	6.99500
2020-02-18 13:30	6.98300
2020-02-18 14:00	7.25900
2020-02-18 14:30	7.33500
2020-02-18 15:00	7.62800
2020-02-18 15:30	7.51600
2020-02-18 16:00	7.52700
2020-02-18 16:30	7.84500
2020-02-18 17:00	7.83500
2020-02-18 17:30	7.71300
2020-02-18 18:00	7.64600
2020-02-18 18:30	7.64900
2020-02-18 19:00	7.56000
2020-02-18 19:30	7.50500
2020-02-18 20:00	7.44600
2020-02-18 20:30	7.44000
2020-02-18 21:00	7.34100
2020-02-18 21:30	7.24900
2020-02-18 22:00	7.12300
2020-02-18 22:30	6.84900
2020-02-18 23:00	6.82000
2020-02-18 23:30	6.71200
2020-02-19 00:00	6.54700
2020-02-19 00:30	6.39500
2020-02-19 01:00	6.34400
2020-02-19 01:30	6.31300
2020-02-19 02:00	6.29200
2020-02-19 02:30	6.29000
2020-02-19 03:00	6.30800
2020-02-19 03:30	6.35500
2020-02-19 04:00	6.43200
2020-02-19 04:30	6.44000
2020-02-19 05:00	6.33200
2020-02-19 05:30	6.28400
2020-02-19 06:00	6.37900
2020-02-19 06:30	6.43500
2020-02-19 07:00	6.37700
2020-02-19 07:30	6.25300
2020-02-19 08:00	6.27600
2020-02-19 08:30	6.29800
2020-02-19 09:00	6.30000
2020-02-19 09:30	6.41700
2020-02-19 10:00	6.46600
2020-02-19 10:30	6.38000
2020-02-19 11:00	6.36100
2020-02-19 11:30	6.45900
2020-02-19 12:00	6.57800
2020-02-19 12:30	6.72500
2020-02-19 13:00	6.83000
2020-02-19 13:30	6.83100
2020-02-19 14:00	7.25300
2020-02-19 14:30	7.67800
2020-02-19 15:00	7.82800
2020-02-19 15:30	8.39800
2020-02-19 16:00	8.33400
2020-02-19 16:30	8.65300
2020-02-19 17:00	8.43800
2020-02-19 17:30	8.66200
2020-02-19 18:00	7.95200
2020-02-19 18:30	8.14900
2020-02-19 19:00	8.15300
2020-02-19 19:30	7.23200
2020-02-19 20:00	7.07600
2020-02-19 20:30	7.14200
2020-02-19 21:00	7.14100
2020-02-19 21:30	7.05900
2020-02-19 22:00	7.05900
2020-02-19 22:30	7.06000
2020-02-19 23:00	6.95200
2020-02-19 23:30	6.91300
2020-02-20 00:00	6.68500
2020-02-20 00:30	6.54300
2020-02-20 01:00	6.43100
2020-02-20 01:30	6.38400
2020-02-20 02:00	6.29900
2020-02-20 02:30	6.26300
2020-02-20 03:00	6.26000
2020-02-20 03:30	6.26000
2020-02-20 04:00	6.30500
2020-02-20 04:30	6.37300
2020-02-20 05:00	6.41600
2020-02-20 05:30	6.38400
2020-02-20 06:00	6.28100
2020-02-20 06:30	6.27000
2020-02-20 07:00	6.24300
2020-02-20 07:30	6.31200
2020-02-20 08:00	6.29300
2020-02-20 08:30	6.20900
2020-02-20 09:00	6.32600
2020-02-20 09:30	6.42100
2020-02-20 10:00	6.48400
2020-02-20 10:30	6.49900
2020-02-20 11:00	6.41000
2020-02-20 11:30	6.37300
2020-02-20 12:00	6.57700
2020-02-20 12:30	6.76200
2020-02-20 13:00	6.95100
2020-02-20 13:30	7.18600
2020-02-20 14:00	7.33600
2020-02-20 14:30	7.53000
2020-02-20 15:00	7.91000
2020-02-20 15:30	8.08500
2020-02-20 16:00	8.27100
2020-02-20 16:30	8.22700
2020-02-20 17:00	8.66100
2020-02-20 17:30	8.46700
2020-02-20 18:00	8.16100
2020-02-20 18:30	7.70700
2020-02-20 19:00	7.82200
2020-02-20 19:30	7.91200
2020-02-20 20:00	7.45200
2020-02-20 20:30	7.07600
2020-02-20 21:00	6.90500
2020-02-20 21:30	6.90800
2020-02-20 22:00	6.91000
2020-02-20 22:30	6.89200
2020-02-20 23:00	6.96200
2020-02-20 23:30	6.98800
2020-02-21 00:00	7.04400
2020-02-21 00:30	7.02300
2020-02-21 01:00	6.93000
2020-02-21 01:30	6.91100
2020-02-21 02:00	6.82000
2020-02-21 02:30	6.60300
2020-02-21 03:00	6.58900
2020-02-21 03:30	6.56300
2020-02-21 04:00	6.54200
2020-02-21 04:30	6.52200
2020-02-21 05:00	6.56500
2020-02-21 05:30	6.53400
2020-02-21 06:00	6.29600
2020-02-21 06:30	6.13500
2020-02-21 07:00	6.07500
2020-02-21 07:30	6.26800
2020-02-21 08:00	6.13700
2020-02-21 08:30	6.20100
2020-02-21 09:00	6.23700
2020-02-21 09:30	6.20400
2020-02-21 10:00	6.24500
2020-02-21 10:30	6.43000
2020-02-21 11:00	6.71100
2020-02-21 11:30	6.82100
2020-02-21 12:00	6.68600
2020-02-21 12:30	6.84100
2020-02-21 13:00	6.94100
2020-02-21 13:30	7.13000
2020-02-21 14:00	7.30300
2020-02-21 14:30	7.55400
2020-02-21 15:00	7.67000
2020-02-21 15:30	7.83300
2020-02-21 16:00	7.87700
2020-02-21 16:30	8.05100
2020-02-21 17:00	7.97100
2020-02-21 17:30	7.70800
2020-02-21 18:00	7.51800
2020-02-21 18:30	7.60800
2020-02-21 19:00	7.27800
2020-02-21 19:30	7.14100
2020-02-21 20:00	7.15700
2020-02-21 20:30	7.11500
2020-02-21 21:00	6.91200
2020-02-21 21:30	6.65600
2020-02-21 22:00	6.54900
2020-02-21 22:30	6.50400
2020-02-21 23:00	6.58100
2020-02-21 23:30	6.58100
2020-02-22 00:00	6.59800
2020-02-22 00:30	6.59100
2020-02-22 01:00	6.52700
2020-02-22 01:30	6.48400
2020-02-22 02:00	6.40800
2020-02-22 02:30	6.38200
2020-02-22 03:00	6.32600
2020-02-22 03:30	6.28400
2020-02-22 04:00	6.28900
2020-02-22 04:30	6.20900
2020-02-22 05:00	6.25400
2020-02-22 05:30	6.21500
2020-02-22 06:00	6.14700
2020-02-22 06:30	5.96900
2020-02-22 07:00	5.91400
2020-02-22 07:30	5.75700
2020-02-22 08:00	5.92000
2020-02-22 08:30	6.05700
2020-02-22 09:00	5.85400
2020-02-22 09:30	5.81200
2020-02-22 10:00	5.93600
2020-02-22 10:30	6.00400
2020-02-22 11:00	5.96500
2020-02-22 11:30	6.05900
2020-02-22 12:00	6.25000
2020-02-22 12:30	6.43200
2020-02-22 13:00	6.63000
2020-02-22 13:30	6.80300
2020-02-22 14:00	6.94600
2020-02-22 14:30	7.06800
2020-02-22 15:00	7.20600
2020-02-22 15:30	7.25600
2020-02-22 16:00	7.25100
2020-02-22 16:30	7.39400
2020-02-22 17:00	7.39200
2020-02-22 17:30	7.48900
2020-02-22 18:00	7.31100
2020-02-22 18:30	7.05600
2020-02-22 19:00	7.04800
2020-02-22 19:30	6.98700
2020-02-22 20:00	6.86300
2020-02-22 20:30	6.91300
2020-02-22 21:00	6.85700
2020-02-22 21:30	6.71500
2020-02-22 22:00	6.47500
2020-02-22 22:30	6.33300
2020-02-22 23:00	6.28400
2020-02-22 23:30	6.34300
2020-02-23 00:00	6.45800
2020-02-23 00:30	6.53300
2020-02-23 01:00	6.53100
2020-02-23 01:30	6.52100
2020-02-23 02:00	6.50200
2020-02-23 02:30	6.50000
2020-02-23 03:00	6.46400
2020-02-23 03:30	6.51400
2020-02-23 04:00	6.46600
2020-02-23 04:30	6.43300
2020-02-23 05:00	6.40300
2020-02-23 05:30	6.34600
2020-02-23 06:00	6.33100
2020-02-23 06:30	6.25800
2020-02-23 07:00	6.06100
2020-02-23 07:30	5.92300
2020-02-23 08:00	5.84700
2020-02-23 08:30	5.82200
2020-02-23 09:00	5.93700
2020-02-23 09:30	5.88700
2020-02-23 10:00	5.88000
2020-02-23 10:30	5.90700
2020-02-23 11:00	6.02700
2020-02-23 11:30	6.07600
2020-02-23 12:00	6.17000
2020-02-23 12:30	6.33300
2020-02-23 13:00	6.33200
2020-02-23 13:30	6.40200
2020-02-23 14:00	6.48200
2020-02-23 14:30	6.57100
2020-02-23 15:00	6.74200
2020-02-23 15:30	6.77800
2020-02-23 16:00	6.77100
2020-02-23 16:30	6.80600
2020-02-23 17:00	6.76500
2020-02-23 17:30	6.79600
2020-02-23 18:00	6.78200
2020-02-23 18:30	6.69900
2020-02-23 19:00	6.64500
2020-02-23 19:30	6.58600
2020-02-23 20:00	6.50800
2020-02-23 20:30	6.42800
2020-02-23 21:00	6.42000
2020-02-23 21:30	6.33000
2020-02-23 22:00	6.22100
2020-02-23 22:30	6.18300
2020-02-23 23:00	6.04500
2020-02-23 23:30	6.00300
2020-02-24 00:00	6.06300
2020-02-24 00:30	6.14200
2020-02-24 01:00	6.15000
2020-02-24 01:30	6.20400
2020-02-24 02:00	6.23700
2020-02-24 02:30	6.27600
2020-02-24 03:00	6.32500
2020-02-24 03:30	6.26700
2020-02-24 04:00	6.25100
2020-02-24 04:30	6.30400
2020-02-24 05:00	6.31900
2020-02-24 05:30	6.27500
2020-02-24 06:00	6.20700
2020-02-24 06:30	6.14600
2020-02-24 07:00	6.08600
2020-02-24 07:30	5.89100
2020-02-24 08:00	5.76200
2020-02-24 08:30	5.74100
2020-02-24 09:00	5.75800
2020-02-24 09:30	5.89500
2020-02-24 10:00	5.75700
2020-02-24 10:30	5.75800
2020-02-24 11:00	5.93100
2020-02-24 11:30	5.93200
2020-02-24 12:00	5.92100
2020-02-24 12:30	6.00100
2020-02-24 13:00	6.21700
2020-02-24 13:30	6.29400
2020-02-24 14:00	6.30000
2020-02-24 14:30	6.34500
2020-02-24 15:00	6.50300
2020-02-24 15:30	6.62800
2020-02-24 16:00	6.67600
2020-02-24 16:30	6.65300
2020-02-24 17:00	6.65900
2020-02-24 17:30	6.66000
2020-02-24 18:00	6.59700
2020-02-24 18:30	6.59900
2020-02-24 19:00	6.50100
2020-02-24 19:30	6.51700
2020-02-24 20:00	6.46600
2020-02-24 20:30	6.32500
2020-02-24 21:00	6.22900
2020-02-24 21:30	6.24700
2020-02-24 22:00	6.22300
2020-02-24 22:30	6.05800
2020-02-24 23:00	6.04900
2020-02-24 23:30	5.95100
2020-02-25 00:00	5.97600
2020-02-25 00:30	6.08800
2020-02-25 01:00	6.12700
2020-02-25 01:30	6.15700
2020-02-25 02:00	6.17800
2020-02-25 02:30	6.26100
2020-02-25 03:00	6.35100
2020-02-25 03:30	6.35100
2020-02-25 04:00	6.31400
2020-02-25 04:30	6.26500
2020-02-25 05:00	6.19700
2020-02-25 05:30	6.17200
2020-02-25 06:00	6.20600
2020-02-25 06:30	6.17400
2020-02-25 07:00	6.24200
2020-02-25 07:30	6.26800
2020-02-25 08:00	6.10800
2020-02-25 08:30	6.08100
2020-02-25 09:00	5.99000
2020-02-25 09:30	6.05200
2020-02-25 10:00	6.19500
2020-02-25 10:30	6.13800
2020-02-25 11:00	6.07600
2020-02-25 11:30	6.35800
2020-02-25 12:00	6.27300
2020-02-25 12:30	6.38600
2020-02-25 13:00	6.55300
2020-02-25 13:30	6.59700
2020-02-25 14:00	6.52800
2020-02-25 14:30	6.57400
2020-02-25 15:00	6.63400
2020-02-25 15:30	6.72100
2020-02-25 16:00	6.66700
2020-02-25 16:30	6.52500
2020-02-25 17:00	6.36600
2020-02-25 17:30	6.28700
2020-02-25 18:00	6.37900
2020-02-25 18:30	6.40800
2020-02-25 19:00	6.41000
2020-02-25 19:30	6.46400
2020-02-25 20:00	6.47900
2020-02-25 20:30	6.40800
2020-02-25 21:00	6.31900
2020-02-25 21:30	6.25600
2020-02-25 22:00	6.28600
2020-02-25 22:30	6.27200
2020-02-25 23:00	6.18900
2020-02-25 23:30	6.09900
2020-02-26 00:00	6.02700
2020-02-26 00:30	6.05600
2020-02-26 01:00	5.97000
2020-02-26 01:30	5.91500
2020-02-26 02:00	5.91000
2020-02-26 02:30	5.84700
2020-02-26 03:00	5.83100
2020-02-26 03:30	5.86600
2020-02-26 04:00	5.97800
2020-02-26 04:30	6.01700
2020-02-26 05:00	5.96600
2020-02-26 05:30	5.96900
2020-02-26 06:00	5.95200
2020-02-26 06:30	5.93200
2020-02-26 07:00	5.92100
2020-02-26 07:30	5.87500
2020-02-26 08:00	5.81600
2020-02-26 08:30	5.77400
2020-02-26 09:00	5.71600
2020-02-26 09:30	5.71000
2020-02-26 10:00	5.98000
2020-02-26 10:30	5.95600
2020-02-26 11:00	5.81500
2020-02-26 11:30	5.88100
2020-02-26 12:00	6.00700
2020-02-26 12:30	6.05600
2020-02-26 13:00	5.98800
2020-02-26 13:30	6.13300
2020-02-26 14:00	6.16800
2020-02-26 14:30	6.15200
2020-02-26 15:00	6.13200
2020-02-26 15:30	6.21100
2020-02-26 16:00	6.31900
2020-02-26 16:30	6.42900
2020-02-26 17:00	6.53900
2020-02-26 17:30	6.65800
2020-02-26 18:00	6.72400
2020-02-26 18:30	6.74800
2020-02-26 19:00	6.65100
2020-02-26 19:30	6.49600
2020-02-26 20:00	6.35400
2020-02-26 20:30	6.24100
2020-02-26 21:00	6.14900
2020-02-26 21:30	6.03200
2020-02-26 22:00	5.97500
2020-02-26 22:30	5.97000
2020-02-26 23:00	5.94300
2020-02-26 23:30	5.88600
2020-02-27 00:00	5.82600
2020-02-27 00:30	5.73900
2020-02-27 01:00	5.78400
2020-02-27 01:30	5.77200
2020-02-27 02:00	5.87800
2020-02-27 02:30	5.95300
2020-02-27 03:00	6.06800
2020-02-27 03:30	6.08900
2020-02-27 04:00	6.07200
2020-02-27 04:30	6.06100
2020-02-27 05:00	6.05100
2020-02-27 05:30	6.03200
2020-02-27 06:00	6.05700
2020-02-27 06:30	6.03300
2020-02-27 07:00	6.04800
2020-02-27 07:30	5.98700
2020-02-27 08:00	5.96200
2020-02-27 08:30	5.90600
2020-02-27 09:00	5.72900
2020-02-27 09:30	5.65600
2020-02-27 10:00	5.65000
2020-02-27 10:30	5.92900
2020-02-27 11:00	5.84300
2020-02-27 11:30	5.99200
2020-02-27 12:00	6.15400
2020-02-27 12:30	6.18800
2020-02-27 13:00	6.20800
2020-02-27 13:30	6.42600
2020-02-27 14:00	6.79200
2020-02-27 14:30	6.86600
2020-02-27 15:00	6.95100
2020-02-27 15:30	6.84300
2020-02-27 16:00	6.83000
2020-02-27 16:30	6.83000
2020-02-27 17:00	6.83000
2020-02-27 17:30	7.16300
2020-02-27 18:00	7.21800
2020-02-27 18:30	7.21100
2020-02-27 19:00	7.16500
2020-02-27 19:30	7.09700
2020-02-27 20:00	7.14400
2020-02-27 20:30	7.02400
2020-02-27 21:00	6.88400
2020-02-27 21:30	6.94200
2020-02-27 22:00	6.81500
2020-02-27 22:30	6.84500
2020-02-27 23:00	6.92200
2020-02-27 23:30	6.60600
2020-02-28 00:00	6.72300
2020-02-28 00:30	6.55100
2020-02-28 01:00	6.58400
2020-02-28 01:30	6.60800
2020-02-28 02:00	6.72700
2020-02-28 02:30	6.76700
2020-02-28 03:00	6.75200
2020-02-28 03:30	6.77700
2020-02-28 04:00	6.92400
2020-02-28 04:30	6.80500
2020-02-28 05:00	6.88900
2020-02-28 05:30	6.89100
2020-02-28 06:00	6.87200
2020-02-28 06:30	6.95100
2020-02-28 07:00	6.80700
2020-02-28 07:30	6.70000
2020-02-28 08:00	6.60900
2020-02-28 08:30	6.54600
2020-02-28 09:00	6.52200
2020-02-28 09:30	6.61000
2020-02-28 10:00	6.82700
2020-02-28 10:30	7.02100
2020-02-28 11:00	7.12100
2020-02-28 11:30	6.89600
2020-02-28 12:00	7.42800
2020-02-28 12:30	6.84200
2020-02-28 13:00	7.25600
2020-02-28 13:30	7.21100
2020-02-28 14:00	7.65900
2020-02-28 14:30	8.00700
2020-02-28 15:00	8.25600
2020-02-28 15:30	8.45100
2020-02-28 16:00	8.57800
2020-02-28 16:30	8.55400
2020-02-28 17:00	8.24400
2020-02-28 17:30	8.21900
2020-02-28 18:00	8.13000
2020-02-28 18:30	8.18300
2020-02-28 19:00	8.12700
2020-02-28 19:30	8.12000
2020-02-28 20:00	8.08400
2020-02-28 20:30	7.87300
2020-02-28 21:00	7.84100
2020-02-28 21:30	7.79500
2020-02-28 22:00	7.70000
2020-02-28 22:30	7.48300
2020-02-28 23:00	7.67600
2020-02-28 23:30	7.54700
2020-02-29 00:00	7.45800
2020-02-29 00:30	7.31500
2020-02-29 01:00	7.19200
2020-02-29 01:30	7.16200
2020-02-29 02:00	7.28600
2020-02-29 02:30	7.35400
2020-02-29 03:00	7.36900
2020-02-29 03:30	7.36100
2020-02-29 04:00	7.35100
2020-02-29 04:30	7.33200
2020-02-29 05:00	7.24900
2020-02-29 05:30	7.18600
2020-02-29 06:00	7.15300
2020-02-29 06:30	7.15900
2020-02-29 07:00	7.16900
2020-02-29 07:30	7.15200
2020-02-29 08:00	7.10500
2020-02-29 08:30	7.20800
2020-02-29 09:00	7.24700
2020-02-29 09:30	7.24100
2020-02-29 10:00	7.10500
2020-02-29 10:30	7.06300
2020-02-29 11:00	7.32100
2020-02-29 11:30	7.42200
2020-02-29 12:00	7.71800
2020-02-29 12:30	8.08300
2020-02-29 13:00	8.39900
2020-02-29 13:30	8.15100
2020-02-29 14:00	8.09300
2020-02-29 14:30	8.18900
2020-02-29 15:00	8.35300
2020-02-29 15:30	8.46900
2020-02-29 16:00	8.52500
2020-02-29 16:30	8.53000
2020-02-29 17:00	8.49400
2020-02-29 17:30	8.42700
2020-02-29 18:00	8.41100
2020-02-29 18:30	8.47300
2020-02-29 19:00	8.48000
2020-02-29 19:30	8.41700
2020-02-29 20:00	8.50900
2020-02-29 20:30	8.42100
2020-02-29 21:00	8.28400
2020-02-29 21:30	8.14400
2020-02-29 22:00	8.22900
2020-02-29 22:30	8.03300
2020-02-29 23:00	7.82100
2020-02-29 23:30	7.67400
2020-03-01 00:00	7.75900
2020-03-01 00:30	7.67100
2020-03-01 01:00	7.69600
2020-03-01 01:30	7.47500
2020-03-01 02:00	7.44100
2020-03-01 02:30	7.35900
2020-03-01 03:00	7.39500
2020-03-01 03:30	7.52600
2020-03-01 04:00	7.57600
2020-03-01 04:30	7.58000
2020-03-01 05:00	7.58000
2020-03-01 05:30	7.51700
2020-03-01 06:00	7.52800
2020-03-01 06:30	7.46700
2020-03-01 07:00	7.43300
2020-03-01 07:30	7.39400
2020-03-01 08:00	7.43500
2020-03-01 08:30	7.37700
2020-03-01 09:00	7.33400
2020-03-01 09:30	7.75300
2020-03-01 10:00	7.99800
2020-03-01 10:30	8.32600
2020-03-01 11:00	8.06300
2020-03-01 11:30	7.77800
2020-03-01 12:00	8.36200
2020-03-01 12:30	8.57400
2020-03-01 13:00	9.08500
2020-03-01 13:30	9.09500
2020-03-01 14:00	9.33300
2020-03-01 14:30	9.03600
2020-03-01 15:00	9.15300
2020-03-01 15:30	8.96300
2020-03-01 16:00	8.82300
2020-03-01 16:30	8.85500
2020-03-01 17:00	8.73400
2020-03-01 17:30	8.77400
2020-03-01 18:00	8.68100
2020-03-01 18:30	8.48100
2020-03-01 19:00	8.44200
2020-03-01 19:30	8.41300
2020-03-01 20:00	8.32900
2020-03-01 20:30	8.32900
2020-03-01 21:00	8.21300
2020-03-01 21:30	8.10100
2020-03-01 22:00	8.13500
2020-03-01 22:30	8.03200
2020-03-01 23:00	8.08300
2020-03-01 23:30	7.73900
2020-03-02 00:00	7.83500
2020-03-02 00:30	7.85900
2020-03-02 01:00	7.78800
2020-03-02 01:30	7.57300
2020-03-02 02:00	7.61300
2020-03-02 02:30	7.48500
2020-03-02 03:00	7.43400
2020-03-02 03:30	7.47500
2020-03-02 04:00	7.53400
2020-03-02 04:30	7.52200
2020-03-02 05:00	7.52000
2020-03-02 05:30	7.46600
2020-03-02 06:00	7.44200
2020-03-02 06:30	7.41300
2020-03-02 07:00	7.37400
2020-03-02 07:30	7.31600
2020-03-02 08:00	7.39100
2020-03-02 08:30	7.55300
2020-03-02 09:00	7.75000
2020-03-02 09:30	7.87800
2020-03-02 10:00	8.19600
2020-03-02 10:30	7.93300
2020-03-02 11:00	7.99000
2020-03-02 11:30	8.14400
2020-03-02 12:00	8.66400
2020-03-02 12:30	8.71100
2020-03-02 13:00	8.35900
2020-03-02 13:30	9.40000
2020-03-02 14:00	9.14200
2020-03-02 14:30	9.76600
2020-03-02 15:00	10.43400
2020-03-02 15:30	10.37400
2020-03-02 16:00	9.89200
2020-03-02 16:30	9.87600
2020-03-02 17:00	10.10500
2020-03-02 17:30	9.78800
2020-03-02 18:00	9.61500
2020-03-02 18:30	9.71700
2020-03-02 19:00	9.75700
2020-03-02 19:30	9.41800
2020-03-02 20:00	9.02000
2020-03-02 20:30	8.80000
2020-03-02 21:00	8.38400
2020-03-02 21:30	8.54700
2020-03-02 22:00	8.58800
2020-03-02 22:30	8.56300
2020-03-02 23:00	8.37100
2020-03-02 23:30	8.21500
2020-03-03 00:00	8.26300
2020-03-03 00:30	8.32400
2020-03-03 01:00	8.29400
2020-03-03 01:30	8.02900
2020-03-03 02:00	7.79300
2020-03-03 02:30	7.69800
2020-03-03 03:00	7.83400
2020-03-03 03:30	7.61600
2020-03-03 04:00	7.48200
2020-03-03 04:30	7.42500
2020-03-03 05:00	7.53700
2020-03-03 05:30	7.60400
2020-03-03 06:00	7.58300
2020-03-03 06:30	7.49000
2020-03-03 07:00	7.44400
2020-03-03 07:30	7.30500
2020-03-03 08:00	7.30800
2020-03-03 08:30	7.46300
2020-03-03 09:00	7.61500
2020-03-03 09:30	7.57600
2020-03-03 10:00	7.53400
2020-03-03 10:30	7.36800
2020-03-03 11:00	7.59300
2020-03-03 11:30	7.68300
2020-03-03 12:00	8.39200
2020-03-03 12:30	9.08200
2020-03-03 13:00	8.80800
2020-03-03 13:30	9.16600
2020-03-03 14:00	9.37200
2020-03-03 14:30	8.51700
2020-03-03 15:00	8.50100
2020-03-03 15:30	8.56400
2020-03-03 16:00	9.07400
2020-03-03 16:30	9.18400
2020-03-03 17:00	8.92000
2020-03-03 17:30	8.63800
2020-03-03 18:00	8.52900
2020-03-03 18:30	8.52000
2020-03-03 19:00	8.61000
2020-03-03 19:30	8.53900
2020-03-03 20:00	8.39500
2020-03-03 20:30	8.20000
2020-03-03 21:00	8.10800
2020-03-03 21:30	8.01900
2020-03-03 22:00	7.98300
2020-03-03 22:30	8.07000
2020-03-03 23:00	7.96300
2020-03-03 23:30	7.79700
2020-03-04 00:00	7.73500
2020-03-04 00:30	7.59500
2020-03-04 01:00	7.65200
2020-03-04 01:30	7.63300
2020-03-04 02:00	7.60300
2020-03-04 02:30	7.42900
2020-03-04 03:00	7.29300
2020-03-04 03:30	7.33400
2020-03-04 04:00	7.25000
2020-03-04 04:30	7.17700
2020-03-04 05:00	7.33200
2020-03-04 05:30	7.17000
2020-03-04 06:00	7.17700
2020-03-04 06:30	7.09900
2020-03-04 07:00	7.23400
